,Unnamed: 0,Change,Currency,Date,HKD per unit,Name,Rate,Units per HKD
347308,3,,INR,2016-10-15,0.1162996717,Indian Rupee,,8.598476548999999
347474,3,,INR,2016-10-16,0.116293414,Indian Rupee,,8.598939235
347640,3,,INR,2016-10-17,0.1161437759,Indian Rupee,,8.610017992000001
347806,3,,INR,2016-10-18,0.1162895667,Indian Rupee,,8.599223716000001
347972,3,,INR,2016-10-19,0.1163880042,Indian Rupee,,8.591950749
348138,3,,INR,2016-10-20,0.1160604291,Indian Rupee,,8.616201129
348304,3,,INR,2016-10-21,0.1158672328,Indian Rupee,,8.630567724
348470,3,,INR,2016-10-22,0.1159282667,Indian Rupee,,8.62602391
348636,3,,INR,2016-10-23,0.1159236535,Indian Rupee,,8.626367181
348802,3,,INR,2016-10-24,0.1159453362,Indian Rupee,,8.624753985
348968,3,,INR,2016-10-25,0.1160982157,Indian Rupee,,8.613396801
349134,3,,INR,2016-10-26,0.1160365643,Indian Rupee,,8.617973187999999
349300,3,,INR,2016-10-27,0.1159846552,Indian Rupee,,8.621830172000001
349466,3,,INR,2016-10-28,0.1161272213,Indian Rupee,,8.611245401
349632,3,,INR,2016-10-29,0.1160884974,Indian Rupee,,8.614117873
349798,3,,INR,2016-10-30,0.1161115054,Indian Rupee,,8.612410947
349964,3,,INR,2016-10-31,0.1162091169,Indian Rupee,,8.605176826000001
350130,3,,INR,2016-11-01,0.1162711033,Indian Rupee,,8.600589244
350296,3,,INR,2016-11-02,0.1163297213,Indian Rupee,,8.596255442
350462,3,,INR,2016-11-03,0.116289572,Indian Rupee,,8.599223323
350628,3,,INR,2016-11-04,0.1161918192,Indian Rupee,,8.6064579
350794,3,,INR,2016-11-05,0.1161193494,Indian Rupee,,8.61182917
350960,3,,INR,2016-11-06,0.1161226913,Indian Rupee,,8.611581329
351126,3,,INR,2016-11-07,0.1162123373,Indian Rupee,,8.604938364
351292,3,,INR,2016-11-08,0.1167829947,Indian Rupee,,8.562890534
351458,3,,INR,2016-11-09,0.1166798809,Indian Rupee,,8.570457842
351624,3,,INR,2016-11-10,0.115698531,Indian Rupee,,8.643152093
351790,3,,INR,2016-11-11,0.1145737349,Indian Rupee,,8.728003852999999
351956,3,,INR,2016-11-12,0.1148444086,Indian Rupee,,8.707433059
352122,3,,INR,2016-11-13,0.1148444086,Indian Rupee,,8.707433059
352288,3,,INR,2016-11-14,0.1142022388,Indian Rupee,,8.75639576
352454,3,,INR,2016-11-15,0.1144032685,Indian Rupee,,8.741009003
352620,3,,INR,2016-11-16,0.1139701154,Indian Rupee,,8.774229948
352786,3,,INR,2016-11-17,0.1142059174,Indian Rupee,,8.756113718
352952,3,,INR,2016-11-18,0.1138645573,Indian Rupee,,8.782364096
353118,3,,INR,2016-11-19,0.1137661625,Indian Rupee,,8.789959842
353284,3,,INR,2016-11-20,0.1137716339,Indian Rupee,,8.789537125
353450,3,,INR,2016-11-21,0.1136485208,Indian Rupee,,8.799058647999999
353616,3,,INR,2016-11-22,0.1133848623,Indian Rupee,,8.819519462999999
353782,3,,INR,2016-11-23,0.1126365526,Indian Rupee,,8.878112628
353948,3,,INR,2016-11-24,0.1127674891,Indian Rupee,,8.867804082000001
354114,3,,INR,2016-11-25,0.1130712238,Indian Rupee,,8.84398317
354280,3,,INR,2016-11-26,0.1132432225,Indian Rupee,,8.830550542000001
354446,3,,INR,2016-11-27,0.1131921414,Indian Rupee,,8.834535574
354612,3,,INR,2016-11-28,0.1130944179,Indian Rupee,,8.842169386
354778,3,,INR,2016-11-29,0.1129726326,Indian Rupee,,8.851701309
354944,3,,INR,2016-11-30,0.113131484,Indian Rupee,,8.839272361
355110,3,,INR,2016-12-01,0.113518455,Indian Rupee,,8.809140328
355276,3,,INR,2016-12-02,0.1139786587,Indian Rupee,,8.773572273
355442,3,,INR,2016-12-03,0.1140255826,Indian Rupee,,8.769961769
355608,3,,INR,2016-12-04,0.1140142462,Indian Rupee,,8.770833762
355774,3,,INR,2016-12-05,0.1139223611,Indian Rupee,,8.777907959
355940,3,,INR,2016-12-06,0.1145189349,Indian Rupee,,8.732180413
356106,3,,INR,2016-12-07,0.1148883031,Indian Rupee,,8.704106279
356272,3,,INR,2016-12-08,0.1150319043,Indian Rupee,,8.693240418
356438,3,,INR,2016-12-09,0.1149173619,Indian Rupee,,8.701905298
356604,3,,INR,2016-12-10,0.1149801437,Indian Rupee,,8.697153852000001
356770,3,,INR,2016-12-11,0.1149901302,Indian Rupee,,8.696398539
356936,3,,INR,2016-12-12,0.1151003872,Indian Rupee,,8.688068077
357102,3,,INR,2016-12-13,0.1149272203,Indian Rupee,,8.701158852
357268,3,,INR,2016-12-14,0.1149832115,Indian Rupee,,8.696921807999999
357434,3,,INR,2016-12-15,0.1142736479,Indian Rupee,,8.75092393
357600,3,,INR,2016-12-16,0.1145077192,Indian Rupee,,8.733035705
357766,3,,INR,2016-12-17,0.114464441,Indian Rupee,,8.736337602
357932,3,,INR,2016-12-18,0.1144601666,Indian Rupee,,8.736663855
358098,3,,INR,2016-12-19,0.114489861,Indian Rupee,,8.734397888
358264,3,,INR,2016-12-20,0.1142183639,Indian Rupee,,8.755159555
358430,3,,INR,2016-12-21,0.1144608541,Indian Rupee,,8.736611376
358596,3,,INR,2016-12-22,0.1143659846,Indian Rupee,,8.743858615
358762,3,,INR,2016-12-23,0.1143539692,Indian Rupee,,8.744777355
358928,3,,INR,2016-12-24,0.1143748075,Indian Rupee,,8.743184117
359094,3,,INR,2016-12-25,0.1143758623,Indian Rupee,,8.743103482
359260,3,,INR,2016-12-26,0.1145462433,Indian Rupee,,8.730098615
359426,3,,INR,2016-12-27,0.1140878448,Indian Rupee,,8.765175659
359592,3,,INR,2016-12-28,0.11372779,Indian Rupee,,8.792925631000001
359758,3,,INR,2016-12-29,0.1141795455,Indian Rupee,,8.758136109
359924,3,,INR,2016-12-30,0.1141322839,Indian Rupee,,8.761762804
360090,3,,INR,2016-12-31,0.1140973032,Indian Rupee,,8.764449041
360256,3,,INR,2017-01-01,0.1141133518,Indian Rupee,,8.763216434
360422,3,,INR,2017-01-02,0.1138346551,Indian Rupee,,8.784671057999999
360588,3,,INR,2017-01-03,0.1134117424,Indian Rupee,,8.817429124
360754,3,,INR,2017-01-04,0.1142087365,Indian Rupee,,8.755897582000001
360920,3,,INR,2017-01-05,0.1144530155,Indian Rupee,,8.737209726
361086,3,,INR,2017-01-06,0.1138449575,Indian Rupee,,8.783876091
361252,3,,INR,2017-01-07,0.1137742603,Indian Rupee,,8.789334227000001
361418,3,,INR,2017-01-08,0.113799767,Indian Rupee,,8.787364214
361584,3,,INR,2017-01-09,0.1138914359,Indian Rupee,,8.780291446
361750,3,,INR,2017-01-10,0.1135911337,Indian Rupee,,8.803503999
361916,3,,INR,2017-01-11,0.1133872428,Indian Rupee,,8.819334303
362082,3,,INR,2017-01-12,0.1140637291,Indian Rupee,,8.767028815
362248,3,,INR,2017-01-13,0.1137463058,Indian Rupee,,8.79149431
362414,3,,INR,2017-01-14,0.1137827191,Indian Rupee,,8.788680815
362580,3,,INR,2017-01-15,0.1137626563,Indian Rupee,,8.790230756
362746,3,,INR,2017-01-16,0.113882432,Indian Rupee,,8.78098564
362912,3,,INR,2017-01-17,0.114202928,Indian Rupee,,8.75634292
363078,3,,INR,2017-01-18,0.1138210959,Indian Rupee,,8.78571755
363244,3,,INR,2017-01-19,0.1138946589,Indian Rupee,,8.780042975
363410,3,,INR,2017-01-20,0.1140143845,Indian Rupee,,8.770823124
363576,3,,INR,2017-01-21,0.1139257609,Indian Rupee,,8.777646005
363742,3,,INR,2017-01-22,0.1139370645,Indian Rupee,,8.776775183
363908,3,,INR,2017-01-23,0.1138633541,Indian Rupee,,8.782456899
364074,3,,INR,2017-01-24,0.1138508422,Indian Rupee,,8.783422068
364240,3,,INR,2017-01-25,0.1139829045,Indian Rupee,,8.773245463
364406,3,,INR,2017-01-26,0.113797751,Indian Rupee,,8.787519887
364572,3,,INR,2017-01-27,0.1139748684,Indian Rupee,,8.773864046
364738,3,,INR,2017-01-28,0.1139289333,Indian Rupee,,8.77740159
364904,3,,INR,2017-01-29,0.1139293197,Indian Rupee,,8.777371816
365070,3,,INR,2017-01-30,0.114407959,Indian Rupee,,8.740650642
365236,3,,INR,2017-01-31,0.1149700618,Indian Rupee,,8.697916523
365402,3,,INR,2017-02-01,0.1150750621,Indian Rupee,,8.689980102
365568,3,,INR,2017-02-02,0.1154487963,Indian Rupee,,8.661848647000001
365734,3,,INR,2017-02-03,0.1155506746,Indian Rupee,,8.654211699
365900,3,,INR,2017-02-04,0.1154448859,Indian Rupee,,8.662142042000001
366066,3,,INR,2017-02-05,0.11547324,Indian Rupee,,8.660015082000001
366232,3,,INR,2017-02-06,0.1154430437,Indian Rupee,,8.662280274
366398,3,,INR,2017-02-07,0.1151809054,Indian Rupee,,8.681994614
366564,3,,INR,2017-02-08,0.1157762344,Indian Rupee,,8.637351228
366730,3,,INR,2017-02-09,0.1162269812,Indian Rupee,,8.603854195
366896,3,,INR,2017-02-10,0.1160925675,Indian Rupee,,8.613815864
367062,3,,INR,2017-02-11,0.1161273809,Indian Rupee,,8.611233565
367228,3,,INR,2017-02-12,0.1160539517,Indian Rupee,,8.616682027000001
367394,3,,INR,2017-02-13,0.1158239599,Indian Rupee,,8.63379219
367560,3,,INR,2017-02-14,0.1160112259,Indian Rupee,,8.619855466
367726,3,,INR,2017-02-15,0.1160564698,Indian Rupee,,8.616495075
367892,3,,INR,2017-02-16,0.1155464446,Indian Rupee,,8.654528516000001
368058,3,,INR,2017-02-17,0.1156727205,Indian Rupee,,8.645080672999999
368224,3,,INR,2017-02-18,0.1157254048,Indian Rupee,,8.641144972000001
368390,3,,INR,2017-02-19,0.1157141047,Indian Rupee,,8.641988829
368556,3,,INR,2017-02-20,0.1160015235,Indian Rupee,,8.620576439
368722,3,,INR,2017-02-21,0.1159054755,Indian Rupee,,8.627720096000001
368888,3,,INR,2017-02-22,0.1158161951,Indian Rupee,,8.63437103
369054,3,,INR,2017-02-23,0.1164034304,Indian Rupee,,8.590812112
369220,3,,INR,2017-02-24,0.1163727096,Indian Rupee,,8.593079972
369386,3,,INR,2017-02-25,0.1164520969,Indian Rupee,,8.587221925
369552,3,,INR,2017-02-26,0.1164520969,Indian Rupee,,8.587221925
369718,3,,INR,2017-02-27,0.1163444361,Indian Rupee,,8.595168226
369884,3,,INR,2017-02-28,0.1163375296,Indian Rupee,,8.595678486
370050,3,,INR,2017-03-01,0.1162794957,Indian Rupee,,8.599968497
370216,3,,INR,2017-03-02,0.1161976682,Indian Rupee,,8.606024678999999
370381,3,,INR,2017-03-03,0.1162444379,Indian Rupee,,8.602562139
370546,3,,INR,2017-03-04,0.1162792618,Indian Rupee,,8.599985799
370711,3,,INR,2017-03-05,0.1162661801,Indian Rupee,,8.600953422
370876,3,,INR,2017-03-06,0.1164874418,Indian Rupee,,8.584616371000001
371041,3,,INR,2017-03-07,0.1165202231,Indian Rupee,,8.582201208999999
371206,3,,INR,2017-03-08,0.1163125141,Indian Rupee,,8.59752717
371371,3,,INR,2017-03-09,0.1164962247,Indian Rupee,,8.583969162
371530,3,,INR,2017-03-10,0.1165519874,Indian Rupee,,8.579862274
371695,3,,INR,2017-03-11,0.1166781707,Indian Rupee,,8.57058346
371860,3,,INR,2017-03-12,0.1166619554,Indian Rupee,,8.571774719
372025,3,,INR,2017-03-13,0.1173417043,Indian Rupee,,8.522119274
372190,3,,INR,2017-03-14,0.1181016313,Indian Rupee,,8.467283551
372355,3,,INR,2017-03-15,0.1183925516,Indian Rupee,,8.446477303
372520,3,,INR,2017-03-16,0.1186520638,Indian Rupee,,8.428003423
372685,3,,INR,2017-03-17,0.1186262033,Indian Rupee,,8.42984073
372851,3,,INR,2017-03-18,0.1185533643,Indian Rupee,,8.435020006
373017,3,,INR,2017-03-19,0.1185564334,Indian Rupee,,8.434801651
373183,3,,INR,2017-03-20,0.1188755209,Indian Rupee,,8.412160823999999
373349,3,,INR,2017-03-21,0.1187822058,Indian Rupee,,8.418769402
373515,3,,INR,2017-03-22,0.1186437513,Indian Rupee,,8.428593916
373681,3,,INR,2017-03-23,0.1186788265,Indian Rupee,,8.426102868
373847,3,,INR,2017-03-24,0.1187859186,Indian Rupee,,8.418506265
374013,3,,INR,2017-03-25,0.1187504874,Indian Rupee,,8.421018071
374179,3,,INR,2017-03-26,0.1187206713,Indian Rupee,,8.423132966
374345,3,,INR,2017-03-27,0.1193516374,Indian Rupee,,8.378603109
374511,3,,INR,2017-03-28,0.1193979242,Indian Rupee,,8.375354987
374677,3,,INR,2017-03-29,0.119745787,Indian Rupee,,8.351024493999999
374843,3,,INR,2017-03-30,0.1199485647,Indian Rupee,,8.336906759
375009,3,,INR,2017-03-31,0.119818485,Indian Rupee,,8.345957639
375175,3,,INR,2017-04-01,0.1199070466,Indian Rupee,,8.339793431
375341,3,,INR,2017-04-02,0.1199072349,Indian Rupee,,8.339780338999999
375507,3,,INR,2017-04-03,0.1194063986,Indian Rupee,,8.374760577
375673,3,,INR,2017-04-04,0.1193471476,Indian Rupee,,8.378918309
375839,3,,INR,2017-04-05,0.1195118637,Indian Rupee,,8.367370145
376005,3,,INR,2017-04-06,0.1202795581,Indian Rupee,,8.313964696000001
376171,3,,INR,2017-04-07,0.1208795034,Indian Rupee,,8.272701094
376337,3,,INR,2017-04-08,0.1204858871,Indian Rupee,,8.299727247
376503,3,,INR,2017-04-09,0.1204858871,Indian Rupee,,8.299727247
376669,3,,INR,2017-04-10,0.1203570079,Indian Rupee,,8.308614656
376835,3,,INR,2017-04-11,0.1200960732,Indian Rupee,,8.326666917
377001,3,,INR,2017-04-12,0.1199691605,Indian Rupee,,8.335475515
377167,3,,INR,2017-04-13,0.1205201386,Indian Rupee,,8.297368486
377333,3,,INR,2017-04-14,0.120600322,Indian Rupee,,8.291851825
377499,3,,INR,2017-04-15,0.1205415783,Indian Rupee,,8.295892702
377665,3,,INR,2017-04-16,0.1206589603,Indian Rupee,,8.28782212
377831,3,,INR,2017-04-17,0.1206462132,Indian Rupee,,8.288697787
377997,3,,INR,2017-04-18,0.1203460122,Indian Rupee,,8.309373792
378163,3,,INR,2017-04-19,0.1201409852,Indian Rupee,,8.323554181
378329,3,,INR,2017-04-20,0.1202511479,Indian Rupee,,8.315928931
378495,3,,INR,2017-04-21,0.1202077907,Indian Rupee,,8.318928369
378661,3,,INR,2017-04-22,0.1202635609,Indian Rupee,,8.315070607000001
378827,3,,INR,2017-04-23,0.1202599029,Indian Rupee,,8.31532353
378993,3,,INR,2017-04-24,0.1206212792,Indian Rupee,,8.290411166
379159,3,,INR,2017-04-25,0.1209391227,Indian Rupee,,8.268622903999999
379325,3,,INR,2017-04-26,0.1213701396,Indian Rupee,,8.239258879
379490,3,,INR,2017-04-27,0.1212397441,Indian Rupee,,8.248120343
379655,3,,INR,2017-04-28,0.1210030951,Indian Rupee,,8.264251417999999
379820,3,,INR,2017-04-29,0.1209827857,Indian Rupee,,8.26563874
379985,3,,INR,2017-04-30,0.1210388694,Indian Rupee,,8.261808833
380150,3,,INR,2017-05-01,0.1210182777,Indian Rupee,,8.263214604
380315,3,,INR,2017-05-02,0.1213354429,Indian Rupee,,8.241614949
380480,3,,INR,2017-05-03,0.1212520903,Indian Rupee,,8.247280502999999
380645,3,,INR,2017-05-04,0.121205997,Indian Rupee,,8.250416851
380810,3,,INR,2017-05-05,0.1210324256,Indian Rupee,,8.262248694
380975,3,,INR,2017-05-06,0.1210315651,Indian Rupee,,8.262307433
381140,3,,INR,2017-05-07,0.1210156532,Indian Rupee,,8.26339381
381305,3,,INR,2017-05-08,0.1210088471,Indian Rupee,,8.263858584
381470,3,,INR,2017-05-09,0.1203710112,Indian Rupee,,8.307648077
381635,3,,INR,2017-05-10,0.1206415169,Indian Rupee,,8.289020442
381800,3,,INR,2017-05-11,0.1208747755,Indian Rupee,,8.273024672
381965,3,,INR,2017-05-12,0.1214734041,Indian Rupee,,8.232254687000001
382130,3,,INR,2017-05-13,0.1212930468,Indian Rupee,,8.244495675
382295,3,,INR,2017-05-14,0.1212210186,Indian Rupee,,8.249394469
382460,3,,INR,2017-05-15,0.1216048237,Indian Rupee,,8.223358001
382625,3,,INR,2017-05-16,0.1216012936,Indian Rupee,,8.22359673
382790,3,,INR,2017-05-17,0.121410404,Indian Rupee,,8.236526417
382955,3,,INR,2017-05-18,0.1198705501,Indian Rupee,,8.342332615
383120,3,,INR,2017-05-19,0.120561626,Indian Rupee,,8.294513217
383285,3,,INR,2017-05-20,0.1205190884,Indian Rupee,,8.29744079
383450,3,,INR,2017-05-21,0.1205130448,Indian Rupee,,8.297856896
383615,3,,INR,2017-05-22,0.1206191026,Indian Rupee,,8.290560772000001
383780,3,,INR,2017-05-23,0.1200555494,Indian Rupee,,8.329477523
383945,3,,INR,2017-05-24,0.1202115738,Indian Rupee,,8.31866657
384110,3,,INR,2017-05-25,0.1207240824,Indian Rupee,,8.283351423
384275,3,,INR,2017-05-26,0.1207816372,Indian Rupee,,8.279404246
384440,3,,INR,2017-05-27,0.1207665746,Indian Rupee,,8.280436896
384605,3,,INR,2017-05-28,0.1208568827,Indian Rupee,,8.274249492000001
384770,3,,INR,2017-05-29,0.1207638788,Indian Rupee,,8.280621736
384935,3,,INR,2017-05-30,0.1206621255,Indian Rupee,,8.287604716
385100,3,,INR,2017-05-31,0.1207932361,Indian Rupee,,8.278609234
385265,3,,INR,2017-06-01,0.1210023372,Indian Rupee,,8.264303179
385430,3,,INR,2017-06-02,0.121227921,Indian Rupee,,8.248924768
385595,3,,INR,2017-06-03,0.1209166404,Indian Rupee,,8.270160307000001
385760,3,,INR,2017-06-04,0.1208637592,Indian Rupee,,8.273778732
385925,3,,INR,2017-06-05,0.1210940014,Indian Rupee,,8.258047371
386090,3,,INR,2017-06-06,0.1209506433,Indian Rupee,,8.267835312999999
386255,3,,INR,2017-06-07,0.12087526960000003,Indian Rupee,,8.272990858
386420,3,,INR,2017-06-08,0.1213497954,Indian Rupee,,8.240640183
386585,3,,INR,2017-06-09,0.1212261579,Indian Rupee,,8.249044738
386750,3,,INR,2017-06-10,0.1213415199,Indian Rupee,,8.241202194
386915,3,,INR,2017-06-11,0.1213400564,Indian Rupee,,8.24130159
387080,3,,INR,2017-06-12,0.1209171794,Indian Rupee,,8.27012344
387245,3,,INR,2017-06-13,0.1211039188,Indian Rupee,,8.257371107
387410,3,,INR,2017-06-14,0.1216823374,Indian Rupee,,8.218119586
387575,3,,INR,2017-06-15,0.1208026956,Indian Rupee,,8.277960972999999
387740,3,,INR,2017-06-16,0.1209517281,Indian Rupee,,8.267761163
387905,3,,INR,2017-06-17,0.1210227522,Indian Rupee,,8.262909099
388070,3,,INR,2017-06-18,0.1210376916,Indian Rupee,,8.261889227000001
388235,3,,INR,2017-06-19,0.1210067615,Indian Rupee,,8.264001016
388400,3,,INR,2017-06-20,0.1207080056,Indian Rupee,,8.284454663
388565,3,,INR,2017-06-21,0.1207975333,Indian Rupee,,8.278314735
388730,3,,INR,2017-06-22,0.1206966055,Indian Rupee,,8.285237152999999
388895,3,,INR,2017-06-23,0.1209689025,Indian Rupee,,8.266587358999999
389060,3,,INR,2017-06-24,0.1209414625,Indian Rupee,,8.268462936
389225,3,,INR,2017-06-25,0.1209321447,Indian Rupee,,8.269100019
389390,3,,INR,2017-06-26,0.1210228283,Indian Rupee,,8.262903901
389555,3,,INR,2017-06-27,0.1209462005,Indian Rupee,,8.268139023
389720,3,,INR,2017-06-28,0.1208635434,Indian Rupee,,8.273793499
389885,3,,INR,2017-06-29,0.1206632987,Indian Rupee,,8.287524134
390050,3,,INR,2017-06-30,0.1208014568,Indian Rupee,,8.278045868
390215,3,,INR,2017-07-01,0.1207929543,Indian Rupee,,8.278628549
390380,3,,INR,2017-07-02,0.1207944075,Indian Rupee,,8.278528954
390545,3,,INR,2017-07-03,0.1204338909,Indian Rupee,,8.303310573
390710,3,,INR,2017-07-04,0.1205485973,Indian Rupee,,8.295409672
390875,3,,INR,2017-07-05,0.1204769137,Indian Rupee,,8.300345427
391040,3,,INR,2017-07-06,0.1206816439,Indian Rupee,,8.286264321
391205,3,,INR,2017-07-07,0.1208818719,Indian Rupee,,8.272539
391370,3,,INR,2017-07-08,0.1209090236,Indian Rupee,,8.270681294
391535,3,,INR,2017-07-09,0.1209217847,Indian Rupee,,8.269808474
391700,3,,INR,2017-07-10,0.1211811206,Indian Rupee,,8.252110516
391865,3,,INR,2017-07-11,0.1210462655,Indian Rupee,,8.261304023
392030,3,,INR,2017-07-12,0.1212826756,Indian Rupee,,8.245200683
392195,3,,INR,2017-07-13,0.1210937633,Indian Rupee,,8.258063607999999
392360,3,,INR,2017-07-14,0.1214330418,Indian Rupee,,8.234990949
392525,3,,INR,2017-07-15,0.121327906,Indian Rupee,,8.242126915
392690,3,,INR,2017-07-16,0.1211390878,Indian Rupee,,8.254973834
392855,3,,INR,2017-07-17,0.1212787437,Indian Rupee,,8.245467996
393020,3,,INR,2017-07-18,0.1213537209,Indian Rupee,,8.240373618
393185,3,,INR,2017-07-19,0.1215079079,Indian Rupee,,8.229917025
393350,3,,INR,2017-07-20,0.1213383911,Indian Rupee,,8.241414697
393515,3,,INR,2017-07-21,0.121219135,Indian Rupee,,8.24952265
393680,3,,INR,2017-07-22,0.1212588443,Indian Rupee,,8.246821136
393845,3,,INR,2017-07-23,0.1212961335,Indian Rupee,,8.244285874
394010,3,,INR,2017-07-24,0.1212311046,Indian Rupee,,8.248708146
394175,3,,INR,2017-07-25,0.1211905812,Indian Rupee,,8.251466325
394340,3,,INR,2017-07-26,0.1214367209,Indian Rupee,,8.234741457
394505,3,,INR,2017-07-27,0.1217488482,Indian Rupee,,8.213630065
394670,3,,INR,2017-07-28,0.1218120256,Indian Rupee,,8.209370091
394835,3,,INR,2017-07-29,0.121763351,Indian Rupee,,8.212651766
395000,3,,INR,2017-07-30,0.1217337287,Indian Rupee,,8.21465021
395165,3,,INR,2017-07-31,0.1216558736,Indian Rupee,,8.21990727
395330,3,,INR,2017-08-01,0.1219303522,Indian Rupee,,8.201403361
395495,3,,INR,2017-08-02,0.1228350544,Indian Rupee,,8.140998554
395660,3,,INR,2017-08-03,0.1227504387,Indian Rupee,,8.146610396
395825,3,,INR,2017-08-04,0.1227915336,Indian Rupee,,8.143883954
395990,3,,INR,2017-08-05,0.1228627188,Indian Rupee,,8.139165486
396155,3,,INR,2017-08-06,0.1228612835,Indian Rupee,,8.13926057
396320,3,,INR,2017-08-07,0.1224453379,Indian Rupee,,8.166909555
396485,3,,INR,2017-08-08,0.1228073995,Indian Rupee,,8.142831817000001
396650,3,,INR,2017-08-09,0.1223796143,Indian Rupee,,8.17129557
396815,3,,INR,2017-08-10,0.1219936795,Indian Rupee,,8.197145984
396980,3,,INR,2017-08-11,0.1218945944,Indian Rupee,,8.20380924
397145,3,,INR,2017-08-12,0.121918956,Indian Rupee,,8.202169974
397310,3,,INR,2017-08-13,0.1219068658,Indian Rupee,,8.202983431
397475,3,,INR,2017-08-14,0.1220605626,Indian Rupee,,8.192654355
397640,3,,INR,2017-08-15,0.1218135961,Indian Rupee,,8.209264252
397805,3,,INR,2017-08-16,0.1218586886,Indian Rupee,,8.206226504
397970,3,,INR,2017-08-17,0.1220477155,Indian Rupee,,8.19351674
398135,3,,INR,2017-08-18,0.1220438779,Indian Rupee,,8.193774382
398300,3,,INR,2017-08-19,0.1219289819,Indian Rupee,,8.20149553
398465,3,,INR,2017-08-20,0.121995545,Indian Rupee,,8.197020639
398630,3,,INR,2017-08-21,0.1220570414,Indian Rupee,,8.192890704
398795,3,,INR,2017-08-22,0.1221285964,Indian Rupee,,8.1880905
398960,3,,INR,2017-08-23,0.1221879863,Indian Rupee,,8.184110652000001
399125,3,,INR,2017-08-24,0.1221636121,Indian Rupee,,8.185743552
399290,3,,INR,2017-08-25,0.1222176094,Indian Rupee,,8.182126987
399455,3,,INR,2017-08-26,0.1220874098,Indian Rupee,,8.190852782999999
399620,3,,INR,2017-08-27,0.1220875872,Indian Rupee,,8.19084088
399785,3,,INR,2017-08-28,0.1225289979,Indian Rupee,,8.161333372
399950,3,,INR,2017-08-29,0.1223329949,Indian Rupee,,8.174409532
400115,3,,INR,2017-08-30,0.1222848185,Indian Rupee,,8.177630001
